doc_id,ocr_tokens,correct_tokens,labels
1,75%.,75%.,0
1,Market,Market,0
1,reach,reach,0
1,of,of,0
1,the,the,0
1,targeted,targeted,0
1,newsfeeds,newsfeeds,0
1,ranged,ranged,0
1,from,from,0
1,1.9,1.9,0
1,mllllon,million,1
1,to,to,0
1,4.5,4.5,0
1,mllllon,million,1
1,people.,people.,0
1,Radlo,Radio,1
1,newsfeeds,newsfeeds,0
1,were,were,0
1,also,also,0
1,produced,produced,0
1,on,on,0
1,slmllar,similar,1
1,Superfund,Superfund,0
1,lssues,issues,1
1,durlng,during,1
1,The,The,0
1,department,department,0
1,also,also,0
1,asslsted,assisted,1
1,1n,in,1
1,preparatlon,preparation,1
1,of,of,0
1,wrltten,written,1
1,materlals,materials,1
1,for,for,0
1,the,the,0
1,Government,Government,0
1,Relatlons,Relations,1
1,Staff,Staff,0
1,for,for,0
1,use,use,0
1,durlng,during,1
1,House,House,0
1,Superfund,Superfund,0
1,floor,floor,0
1,debates.,debates.,0
1,Page,Page,0
1,7,7,0
1,prepared,prepared,0
1,and,and,0
1,placed,placed,0
1,a,a,0
1,full,full,0
1,page,page,0
1,advertlsement,advertisement,1
1,1n,in,1
1,the,the,0
1,Washlngton,Washington,1
1,Post,Post,0
1,urglng,urging,1
1,members,members,0
1,to,to,0
1,Vote,vote,1
1,NO,NO,0
1,on,on,0
1,the,the,0
1,Downey,Downey,0
1,Amendment.,Amendment.,0
1,1:5,its,1
1,reglonal,regional,1
1,offlces,offices,1
1,for,for,0
1,use,use,0
1,1n,in,1
1,communlty,community,1
1,relatlons,relations,1
1,programs.,programs.,0
1,The,The,0
1,£11m,film,1
1,has,has,0
1,been,been,0
1,dlstrlbuted,distributed,1
1,to,to,0
1,more,more,0
1,than,than,0
1,an,60,1
1,televlslon,television,1
1,statlons.,stations.,1
1,More,More,0
1,than,than,0
1,110,110,0
1,televlslon,television,1
1,"contacts,","contacts,",0
1,"publlclty,","publicity,",1
1,natlonal,national,1
1,platforms,platforms,0
1,for,for,0
1,screenlng,screening,1
1,and,and,0
1,promotlng,promoting,1
1,the,the,0
1,£11m.,film.,1
1,Hazardous,Hazardous,0
1,Waste,Waste,0
1,Management,Management,0
1,(RCRA7,(RCRA),1
1,Regulatory,Regulatory,0
1,Developments,Developments,0
1,and,and,0
1,Response,Response,0
1,Land,Land,0
1,Ban,Ban,0
1,Prohibitions.,Prohibitions.,0
1,In,In,0
1,early,early,0
1,"January,","January,",0
1,EPA,EPA,0
1,will,will,0
1,propose,propose,0
1,1:5,its,1
1,flrst,first,1
1,set,set,0
1,of,of,0
1,rules,rules,0
1,to,to,0
1,prohibit,prohibit,0
1,the,the,0
1,dlsposal,disposal,1
1,of,of,0
1,many,many,0
1,hazardous,hazardous,0
1,wastes,wastes,0
1,1n,in,1
1,or,or,0
1,on,on,0
1,the,the,0
1,ground.,ground.,0
1,Land,Land,0
1,dlsposal,disposal,1
1,Will,will,1
1,be,be,0
1,prohlblted,prohibited,1
1,unless,unless,0
1,the,the,0
1,level,level,0
1,of,of,0
1,of,of,0
1,the,the,0
1,hazardous,hazardous,0
1,constltuents,constituents,1
1,1n,in,1
1,the,the,0
1,waste,waste,0
1,15,is,1
1,less,less,0
1,than,than,0
1,the,the,0
1,"""health","""health",0
1,based,based,0
1,"standard""","standard""",0
1,EPA,EPA,0
1,will,will,0
1,establlsh,establish,1
1,for,for,0
1,over,over,0
1,350,350,0
1,hazardous,hazardous,0
1,"constltuents,","constituents,",1
1,or,or,0
1,the,the,0
1,"""best","""best",0
1,avaliable,available,1
1,"technology""","technology""",0
1,15,is,1
1,used,used,0
1,to,to,0
1,treat,treat,0
1,the,the,0
1,waste,waste,0
1,to,to,0
1,reduce,reduce,0
1,the,the,0
1,hazards.,hazards.,0
1,The,The,0
1,RCRA,RCRA,0
1,Regulatlons,Regulations,1
1,Task,Task,0
1,Group,Group,0
1,will,will,0
1,prepare,prepare,0
1,comments,comments,0
1,on,on,0
1,thls,this,1
1,unportant,important,1
1,and,and,0
1,lengthy,lengthy,0
1,new,new,0
1,rule.,rule.,0
1,Inorganlc,Inorganic,1
1,Leachlng,Leaching,1
1,Model.,Model.,0
1,on,On,1
1,November,November,0
1,"27,","27,",0
1,"1935,","1985,",1
1,EPA,EPA,0
1,lssued,issued,1
1,a,a,0
1,flnal,final,1
1,rule,rule,0
1,adoptlng,adopting,1
1,a,a,0
1,model,model,0
1,that,that,0
1,predlcts,predicts,1
1,the,the,0
1,"leachlng,","leaching,",1
1,mlgratlon,migration,1
1,and,and,0
1,perslstence,persistence,1
1,of,of,0
1,1norgan1c,inorganic,1
1,wastes,wastes,0
1,1n,in,1
1,the,the,0
1,land.,land.,0
1,EPA,EPA,0
1,will,will,0
1,use,use,0
1,the,the,0
1,model,model,0
1,to,to,0
1,determlne,determine,1
1,whlch,which,1
1,1norgan1c,inorganic,1
1,materlals,materials,1
1,should,should,0
1,be,be,0
1,llsted/dellsted,listed/delisted,1
1,as,as,0
1,hazardous,hazardous,0
1,whlch,which,1
1,1norgan1c,inorganic,1
1,wastes,wastes,0
1,Will,will,1
1,be,be,0
1,banned,banned,0
1,from,from,0
1,land,land,0
1,dlsposal.,disposal.,1
1,The,The,0
1,RCRA,RCRA,0
1,Regulatlons,Regulations,1
1,Task,Task,0
1,Group,Group,0
1,commented,commented,0
1,on,on,0
1,the,the,0
1,proposed,proposed,0
1,"rule,","rule,",0
1,and,and,0
1,15,is,1
1,revlewlng,reviewing,1
1,Drganlc,Organic,1
1,Leachlng,Leaching,1
1,Model.,Model.,0
1,on,On,1
1,November,November,0
1,"27,","27,",0
1,"1935,","1985,",1
1,EPA,EPA,0
1,proposed,proposed,0
1,a,a,0
1,model,model,0
1,for,for,0
1,predictlng,predicting,1
1,the,the,0
1,"leachlng,","leaching,",1
1,"mlgratlon,","migration,",1
1,and,and,0
1,perslstence,persistence,1
1,or,or,0
1,organlc,organic,1
1,wastes.,wastes.,0
1,The,The,0
1,methodology,methodology,0
1,and,and,0
1,1ntended,intended,1
1,use,use,0
1,of,of,0
1,the,the,0
1,organlc,organic,1
1,model,model,0
1,15,is,1
1,51mllar,similar,1
1,to,to,0
1,the,the,0
1,1norgan1c,inorganic,1
1,model,model,0
1,dlscussed,discussed,1
1,above.,above.,0
1,The,The,0
1,RCRA,RCRA,0
1,regulatlons,regulations,1
1,Task,Task,0
1,Group,Group,0
1,15,is,1
1,preparlng,preparing,1
1,comments,comments,0
1,for,for,0
1,filing,filing,0
1,on,on,0
1,January,January,0
1,"13,","13,",0
1,1935.,1985.,1
1,Burnlng,Burning,1
1,of,of,0
1,Hazardous,Hazardous,0
1,Waste,Waste,0
1,1n,in,1
1,Bollars.,Boilers.,1
1,CMA,CMA,0
1,Hill,will,1
1,partlclpate,participate,1
1,1n,in,1
1,3,a,1
1,Keystone,Keystone,0
1,workshop,workshop,0
1,on,on,0
1,January,January,0
1,"29,","28,",1
1,1995,1985,1
1,regardlng,regarding,1
1,the,the,0
1,lssue,issue,1
1,of,of,0
1,burnlng,burning,1
1,basls,basis,1
1,of,of,0
1,a,a,0
1,rule,rule,0
1,EPA,EPA,0
1,15,is,1
1,developlng,developing,1
1,to,to,0
1,regulate,regulate,0
1,thls,this,1
1,actlvlty.,activity.,1
1,The,The,0
1,Boller,Boiler,1
1,Work,Work,0
1,Group,Group,0
1,has,has,0
1,prepared,prepared,0
1,a,a,0
1,regulatory,regulatory,0
1,proposal,proposal,0
1,that,that,0
1,CMA,CMA,0
1,will,will,0
1,present,present,0
1,at,at,0
1,the,the,0
1,Page,Page,0
1,s,8,1
1,percentage,percentage,0
1,of,of,0
1,hazardous,hazardous,0
1,waste.,waste.,0
1,Pollcy,Policy,1
1,"Development,","Development,",0
1,Analytlcal,Analytical,1
1,and,and,0
1,Program,Program,0
1,Actlvltles,Activities,1
1,1994,1984,1
1,Hazardous,Hazardous,0
1,Waste,Waste,0
1,Survey.,Survey.,0
1,The,The,0
1,EMC'S,EMC's,1
1,RCRA,RCRA,0
1,Regulatlons,Regulations,1
1,Task,Task,0
1,Group,Group,0
1,has,has,0
1,publlshed,published,1
1,the,the,0
1,results,results,0
1,of,of,0
1,the,the,0
1,1994,1984,1
1,Hazardous,Hazardous,0
1,Waste,Waste,0
1,Survey,Survey,0
1,of,of,0
1,member,member,0
1,companles.,companies.,1
1,The,The,0
1,1994,1984,1
1,results,results,0
1,show,show,0
1,a,a,0
1,contlnulng,continuing,1
1,trend,trend,0
1,of,of,0
1,decreased,decreased,0
1,rellance,reliance,1
1,on,on,0
1,landfllls,landfills,1
1,for,for,0
1,dlsposal,disposal,1
1,of,of,0
1,hazardous,hazardous,0
1,"waste,","waste,",0
1,but,but,0
1,an,an,0
1,1ncreased,increased,1
1,rellance,reliance,1
1,on,on,0
1,1nc1nerators,incinerators,1
1,for,for,0
1,dlsposal.,disposal.,1
1,The,The,0
1,survey,survey,0
1,trend,trend,0
1,analysls,analysis,1
1,compares,compares,0
1,dlsposal,disposal,1
1,practlces,practices,1
1,for,for,0
1,the,the,0
1,years,years,0
1,199171994.,1981-1984.,1
1,1995,1985,1
1,Hazardous,Hazardous,0
1,Waste,Waste,0
1,Survey.,Survey.,0
1,The,The,0
1,EMC,EMC,0
1,has,has,0
1,authorlzed,authorized,1
1,the,the,0
1,RCRA,RCRA,0
1,Regulatlons,Regulations,1
1,Task,Task,0
1,Group,Group,0
1,to,to,0
1,conduct,conduct,0
1,a,a,0
1,1995,1985,1
1,Hazardous,Hazardous,0
1,waste,waste,0
1,Survey,Survey,0
1,of,of,0
1,member,member,0
1,companles.,companies.,1
1,The,The,0
1,survey,survey,0
1,to,to,0
1,be,be,0
1,completed,completed,0
1,later,later,0
1,1n,in,1
1,"1935,","1986,",1
1,Hill,will,1
1,provlde,provide,1
1,CMA,CMA,0
1,Hlth,with,1
1,the,the,0
1,most,most,0
1,recent,recent,0
1,data,data,0
1,on,on,0
1,the,the,0
1,waste,waste,0
1,dlsposal,disposal,1
1,practlces,practices,1
1,of,of,0
1,the,the,0
1,member,member,0
1,companles.,companies.,1
1,The,The,0
1,raw,raw,0
1,data,data,0
1,and,and,0
1,trends,trends,0
1,analyses,analyses,0
1,are,are,0
1,Valuable,valuable,1
1,advocacy,advocacy,0
1,tools,tools,0
1,for,for,0
1,leglslatlve,legislative,1
1,and,and,0
1,regulatory,regulatory,0
1,matters,matters,0
1,concernlng,concerning,1
1,hazardous,hazardous,0
1,waste,waste,0
1,management.,management.,0
1,1ntervene,intervene,1
1,1n,in,1
1,lltlgatlon,litigation,1
1,challenglng,challenging,1
1,EPA'S,EPA's,1
1,regulatlons,regulations,1
1,deslgned,designed,1
1,to,to,0
1,codlfy,codify,1
1,many,many,0
1,of,of,0
1,the,the,0
1,new,new,0
1,requlrements,requirements,1
1,of,of,0
1,the,the,0
1,Hazardous,Hazardous,0
1,and,and,0
1,Solid,Solid,0
1,Waste,Waste,0
1,Amendments,Amendments,0
1,of,of,0
1,1934.,1984.,1
1,These,These,0
1,regulatlons,regulations,1
1,cover,cover,0
1,the,the,0
1,bulk,bulk,0
1,llquld,liquid,1
1,"ban,","ban,",0
1,minimum,minimum,0
1,technologlcal,technological,1
1,"requlrements,","requirements,",1
1,the,the,0
1,contlnulng,continuing,1
1,releases,releases,0
1,"provlslon,","provision,",1
1,the,the,0
1,interim,interim,0
1,small,small,0
1,quantlty,quantity,1
1,generator,generator,0
1,"provlslons,","provisions,",1
1,the,the,0
1,preconstructlon,preconstruction,1
1,"ban,","ban,",0
1,the,the,0
1,labelllng,labelling,1
1,requlrements,requirements,1
1,for,for,0
1,hazardous,hazardous,0
1,waste,waste,0
1,"fuels,","fuels,",0
1,the,the,0
1,recordkeeplng,recordkeeping,1
1,requlrements,requirements,1
1,for,for,0
1,hazardous,hazardous,0
1,waste,waste,0
1,"exports,","exports,",0
1,the,the,0
1,waste,waste,0
1,mlnlmlze,minimize,1
1,"provlslons,","provisions,",1
1,and,and,0
1,collectlon,collection,1
1,systems,systems,0
1,and,and,0
1,groundwater,groundwater,0
1,monltorlng,monitoring,1
1,provlslons.,provisions.,1
1,Although,Although,0
1,these,these,0
1,requlrements,requirements,1
1,were,were,0
1,supposed,supposed,0
1,to,to,0
1,merely,merely,0
1,codlfy,codify,1
1,statutory,statutory,0
1,"language,","language,",0
1,the,the,0
1,flnal,final,1
1,regulatlons,regulations,1
1,Either,either,1
1,added,added,0
1,provlslons,provisions,1
1,and/or,and/or,0
1,deleted,deleted,0
1,certaln,certain,1
1,llmltlng,limiting,1
1,factors.,factors.,0
1,Supreme,Supreme,0
1,Court,Court,0
1,Hazardous,Hazardous,0
1,Waste,Waste,0
1,Siting,Siting,0
1,Litigation.,Litigation.,0
1,The,The,0
1,EMC,EMC,0
1,has,has,0
1,conslderatlon,consideration,1
1,of,of,0
1,a,a,0
1,local,local,0
1,ordlnance,ordinance,1
1,bannlng,banning,1
1,all,all,0
1,permanent,permanent,0
1,onislte,on-site,1
1,dlsposal,disposal,1
1,facilities,facilities,0
1,Hlthln,within,1
1,the,the,0
1,City,City,0
1,of,of,0
1,"Falrmont,","Fairmont,",1
1,w.,w.,0
1,Va.,Va.,0
1,The,The,0
1,questlons,questions,1
1,to,to,0
1,be,be,0
1,addressed,addressed,0
1,by,by,0
1,the,the,0
1,Court,Court,0
1,are,are,0
1,whether,whether,0
1,RCRA,RCRA,0
1,preempt:,preempts,1
1,a,a,0
1,local,local,0
1,ordlnance's,ordinance's,1
1,prohibition,prohibition,0
1,of,of,0
1,all,all,0
1,dlsposal,disposal,1
1,of,of,0
1,hazardous,hazardous,0
1,waste,waste,0
1,pursuant,pursuant,0
1,to,to,0
1,a,a,0
1,federal,federal,0
1,permlt,permit,1
1,and,and,0
1,can,can,0
1,a,a,0
1,locallty,locality,1
1,prohibit,prohibit,0
1,all,all,0
1,hazardous,hazardous,0
1,waste,waste,0
1,dlsposal,disposal,1
1,Within,within,1
1,1::,its,1
1,borders.,borders.,0
1,The,The,0
1,resolutlon,resolution,1
1,of,of,0
1,thls,this,1
1,case,case,0
1,will,will,0
1,have,have,0
1,a,a,0
1,longiterm,long-term,1
1,unpact,impact,1
1,on,on,0
1,the,the,0
1,way,way,0
1,1ndustry,industry,1
1,plans/manages,plans/manages,0
1,1:5,its,1
1,wastes.,wastes.,0
1,Burnlng,Burning,1
1,1n,in,1
1,Bollars,Boilers,1
1,Posltlon,Position,1
1,Paper.,Paper.,0
1,The,The,0
1,EMC,EMC,0
1,approved,approved,0
1,a,a,0
1,revlsed,revised,1
1,posltlon,position,1
1,paper,paper,0
1,concernlng,concerning,1
1,regulatlon,regulation,1
1,of,of,0
1,the,the,0
1,burnlng,burning,1
1,of,of,0
1,hazardous,hazardous,0
1,wastes,wastes,0
1,1n,in,1
1,1ndustrlal,industrial,1
1,hollers.,boilers.,1
1,The,The,0
1,revlslons,revisions,1
1,reflect,reflect,0
1,the,the,0
1,1994,1984,1
1,Hazardous,Hazardous,0
1,and,and,0
1,Solid,Solid,0
1,Waste,Waste,0
1,Amendments.,Amendments.,0
1,The,The,0
1,revlsed,revised,1
1,posltlon,position,1
1,paper,paper,0
1,will,will,0
1,be,be,0
1,used,used,0
1,to,to,0
1,respond,respond,0
1,to,to,0
1,EPA'S,EPA's,1
1,antlclpated,anticipated,1
1,proposed,proposed,0
1,regulatlon,regulation,1
1,of,of,0
1,the,the,0
1,burnlng,burning,1
1,of,of,0
1,hazardous,hazardous,0
1,wastes,wastes,0
1,Page,Page,0
1,9,9,0
1,In,In,0
1,addltlon.,"addition,",1
1,the,the,0
1,posltlon,position,1
1,paper,paper,0
1,will,will,0
1,be,be,0
1,used,used,0
1,1n,in,1
1,3,a,1
1,1ndustrlal,industrial,1
1,hollers.,boilers.,1
1,"Industry,","Industry,",0
1,"government,","government,",0
1,and,and,0
1,envlronmental,environmental,1
1,development,development,0
1,conference.,conference.,0
1,Underground,Underground,0
1,Injectlon,Injection,1
1,Control,Control,0
1,Project,Project,0
1,EPA,EPA,0
1,Regulatory,Regulatory,0
1,Issues.,Issues.,0
1,The,The,0
1,Underground,Underground,0
1,Injectlon,Injection,1
1,Control,Control,0
1,Task,Task,0
1,Group,Group,0
1,developed,developed,0
1,a,a,0
1,115:,list,1
1,of,of,0
1,regulatory,regulatory,0
1,lssues,issues,1
1,EPA,EPA,0
1,needs,needs,0
1,to,to,0
1,resolve,resolve,0
1,as,as,0
1,part,part,0
1,of,of,0
1,the,the,0
1,regulatory,regulatory,0
1,development,development,0
1,process,process,0
1,for,for,0
1,land,land,0
1,dlsposal,disposal,1
1,ban,ban,0
1,declslons,decisions,1
1,of,of,0
1,hazardous,hazardous,0
1,wastes,wastes,0
1,dlsposed,disposed,1
1,by,by,0
1,underground,underground,0
1,1njectlon.,injection.,1
1,The,The,0
1,resolutlon,resolution,1
1,of,of,0
1,many,many,0
1,of,of,0
1,these,these,0
1,lssues,issues,1
1,may,may,0
1,have,have,0
1,a,a,0
1,threat,direct,1
1,1mpact,impact,1
1,on,on,0
1,whether,whether,0
1,or,or,0
1,not,not,0
1,certaln,certain,1
1,wastes,wastes,0
1,Hill,will,1
1,ultlmately,ultimately,1
1,be,be,0
1,allowed,allowed,0
1,to,to,0
1,be,be,0
1,dlsposed,disposed,1
1,by,by,0
1,underground,underground,0
1,1njectlon.,injection.,1
1,The,The,0
1,questlons,questions,1
1,address,address,0
1,"technlcal,","technical,",1
1,"legal,","legal,",0
1,and,and,0
1,pollcy,policy,1
1,lssues.,issues.,1
1,Control,Control,0
1,Group,Group,0
1,has,has,0
1,been,been,0
1,1nv1ted,invited,1
1,to,to,0
1,partlclpate,participate,1
1,1n,in,1
1,3,a,1
1,Underground,Underground,0
1,Injectlon,Injection,1
1,dlsposal,disposal,1
1,ban,ban,0
1,appllcable,applicable,1
1,to,to,0
1,underground,underground,0
1,1njectlon,injection,1
1,of,of,0
1,hazardous,hazardous,0
1,wastes,wastes,0
1,lssue,issue,1
1,15,is,1
1,approprlate,appropriate,1
1,for,for,0
1,regulatory,regulatory,0
1,negotlatlons.,negotiations.,1
1,The,The,0
1,initial,initial,0
1,meetlng,meeting,1
1,15,is,1
1,to,to,0
1,determlne,determine,1
1,15,if,1
1,enough,enough,0
1,regulatory,regulatory,0
1,lssues,issues,1
1,exlst,exist,1
1,that,that,0
1,are,are,0
1,amenable,amenable,0
1,to,to,0
1,meanlngful,meaningful,1
1,and,and,0
1,successful,successful,0
1,negotlatlons.,negotiations.,1
1,A,A,0
1,fundamental,fundamental,0
1,questlon,question,1
1,to,to,0
1,be,be,0
1,resolved,resolved,0
1,at,at,0
1,the,the,0
1,exploratory,exploratory,0
1,meetlng,meeting,1
1,15,is,1
1,whether,whether,0
1,all,all,0
1,concerned,concerned,0
1,partles,parties,1
1,are,are,0
1,willing,willing,0
1,to,to,0
1,partlclpate,participate,1
1,1n,in,1
1,3,a,1
1,negotlatlon,negotiation,1
1,actlvlty.,activity.,1
1,Appeals,Appeals,0
1,EPA'S,EPA's,1
1,January,January,0
1,"5,","5,",0
1,1995,1985,1
1,rule,rule,0
1,deflnlng,defining,1
1,solld,solid,1
1,waste,waste,0
1,to,to,0
1,1nclude,include,1
1,materlals,materials,1
1,resultlng,resulting,1
1,from,from,0
1,a,a,0
1,manufacturlng,manufacturing,1
1,process,process,0
1,or,or,0
1,used,used,0
1,1n,in,1
1,3,a,1
1,manufacturlng,manufacturing,1
1,process,process,0
1,that,that,0
1,are,are,0
1,reclalmed,reclaimed,1
1,and,and,0
1,reused,reused,0
1,1n,in,1
1,3,a,1
1,"""closediloop""","""closed-loop""",1
1,manner,manner,0
1,1n,in,1
1,thd,thd,0
1,same,same,0
1,manufacturlng,manufacturing,1
1,process.,process.,0
1,Th1:,This,1
1,rule,rule,0
1,would,would,0
1,subject,subject,0
1,to,to,0
1,the,the,0
1,members,members,0
1,1n,in,1
1,thelr,their,1
1,manufacturlng,manufacturing,1
1,operatlons.,operations.,1
1,As,As,0
1,part,part,0
1,of,of,0
1,the,the,0
1,"litigation,","litigation,",0
1,CMA,CMA,0
1,has,has,0
1,convlnced,convinced,1
1,EPA,EPA,0
1,to,to,0
1,propose,propose,0
1,an,an,0
1,amendment,amendment,0
1,to,to,0
1,1::,its,1
1,rules,rules,0
1,that,that,0
1,would,would,0
1,exclude,exclude,0
1,thls,this,1
1,"""closediloop""","""closed-loop""",1
1,reclamatlon,reclamation,1
1,from,from,0
1,EPA,EPA,0
1,jurlsdlctlon.,jurisdiction.,1
1,EPA,EPA,0
1,proposed,proposed,0
1,such,such,0
1,the,the,0
1,amendment.,amendment.,0
1,Codlflcatlon,Codification,1
1,Rule/Correctlve,Rule/Corrective,1
1,Actlon.,Action.,1
1,CMA,CMA,0
1,has,has,0
1,1ntervened,intervened,1
1,1n,in,1
1,a,a,0
1,challenge,challenge,0
1,to,to,0
1,EPA'S,EPA'S,0
1,July,July,0
1,"15,","15,",0
1,1995,1985,1
1,rule,rule,0
1,codlfylng,codifying,1
1,the,the,0
1,1994,1984,1
1,RCRA,RCRA,0
1,Amendments.,Amendments.,0
1,The,The,0
1,challenge,challenge,0
1,"1nvolves,","involves,",1
1,among,among,0
1,other,other,0
1,"lssues,","issues,",1
1,the,the,0
1,questlon,question,1
1,of,of,0
1,to,to,0
1,what,what,0
1,extent,extent,0
1,must,must,0
1,owners,owners,0
1,of,of,0
1,waste,waste,0
1,facilities,facilities,0
1,repalr,repair,1
1,the,the,0
1,envlronment,environment,1
1,damaged,damaged,0
1,by,by,0
1,prior,prior,0
1,Alr,Air,1
1,I,I,0
1,Page,Page,0
1,10,10,0
1,Congresslonal,Congressional,1
1,Developments,Developments,0
1,and,and,0
1,Response,Response,0
1,House,House,0
1,Actlvlty.,Activity.,1
1,The,The,0
1,Bonsaipassed,House-passed,1
1,Superfund,Superfund,0
1,leglslatlon,legislation,1
1,contalns,contains,1
1,a,a,0
1,1nclud1ng,including,1
1,alr,air,1
1,emlsslons,emissions,1
1,reportlng,reporting,1
1,requlrements.,requirements.,1
1,(See,(See,0
1,further,further,0
1,descrlptlon,description,1
1,conference,conference,0
1,7,-,1
1,will,will,0
1,affect,affect,0
1,future,future,0
1,air,air,0
1,toxlcs,toxics,1
1,leglslatlon.,legislation.,1
1,2575,2576,1
1,last,last,0
1,"June,","June,",0
1,he,he,0
1,has,has,0
1,been,been,0
1,preoccupled,preoccupied,1
1,Hlth,with,1
1,"Superfund,","Superfund,",0
1,and,and,0
1,other,other,0
1,lssues.,issues.,1
1,In,In,0
1,fact,fact,0
1,Waxman,Waxman,0
1,actlvely,actively,1
1,supported,supported,0
1,and,and,0
1,worked,worked,0
1,for,for,0
1,the,the,0
1,Edgar,Edgar,0
1,amendment.,amendment.,0
1,Early,Early,0
1,1n,in,1
1,"1935,","1986,",1
1,Waxman,Waxman,0
1,reportedly,reportedly,0
1,plans,plans,0
1,to,to,0
1,resume,resume,0
1,efforts,efforts,0
1,toward,toward,0
1,full,full,0
1,scale,scale,0
1,alr,air,1
1,toxlcs,toxics,1
1,leglslatlon.,legislation.,1
1,Th1:,This,1
1,could,could,0
1,mean,mean,0
1,addltlonal,additional,1
1,"hearlngs,","hearings,",1
1,changes,changes,0
1,1n,in,1
1,3.x.,H.R.,1
1,"2575,","2576,",1
1,or,or,0
1,new,new,0
1,proposals.,proposals.,0
1,In,In,0
1,"antlelpatlon,","anticipation,",1
1,Rep.,Rep.,0
1,John,John,0
1,other,other,0
1,sources,sources,0
1,regardlng,regarding,1
1,air,air,0
1,emlsslons,emissions,1
1,and,and,0
1,control.,control.,0
1,conference,conference,0
1,on,on,0
1,"Superfund,","Superfund,",0
1,and,and,0
1,15,is,1
1,preparlng,preparing,1
1,for,for,0
1,addltlonal,additional,1
1,alr,air,1
1,toxlcs,toxics,1
1,actlvlty,activity,1
1,1n,in,1
1,1935.,1986.,1
1,Senate,Senate,0
1,Actlvlty.,Activity.,1
1,The,The,0
1,Senatejoassed,Senate-passed,1
1,Superfund,Superfund,0
1,leglslatlon,legislation,1
1,also,also,0
1,contalns,contains,1
1,communlty,community,1
1,rlghtitoiknow,right-to-know,1
1,emlsslon,emission,1
1,reportlng,reporting,1
1,requlrements,requirements,1
1,1nclud1ng,including,1
1,There,There,0
1,have,have,0
1,been,been,0
1,no,no,0
1,Senate,Senate,0
1,hearlngs,hearings,1
1,or,or,0
1,full,full,0
1,scale,scale,0
1,air,air,0
1,toxlcs,toxics,1
1,proposals;,proposals;,0
1,however.,however.,0
1,Senate,Senate,0
1,hearlngs,hearings,1
1,on,on,0
1,acld,acid,1
1,raln,rain,1
1,began,began,0
1,1n,in,1
1,December,December,0
1,"1935,","1985,",1
1,and,and,0
1,alr,air,1
1,toxlcs,toxics,1
1,may,may,0
1,be,be,0
1,the,the,0
1,next,next,0
1,toplc,topic,1
1,1n,in,1
1,the,the,0
1,Envlronment,Environment,1
1,&,&,0
1,Publlc,Public,1
1,Works,Works,0
1,Commlttee.,Committee.,1
1,Regulatory,Regulatory,0
1,Developments,Developments,0
1,and,and,0
1,Response,Response,0
1,Chromlum,Chromium,1
1,Comments.,Comments.,0
1,The,The,0
1,EMC'S,EMC's,1
1,Process,Process,0
1,Emlsslon,Emission,1
1,Regulatlons,Regulations,1
1,Task,Task,0
1,Group,Group,0
1,submltted,submitted,1
1,comments,comments,0
1,to,to,0
1,EPA,EPA,0
1,on,on,0
1,the,the,0
1,Agency's,Agency's,0
1,notlce,notice,1
1,of,of,0
1,1ntent,intent,1
1,to,to,0
1,115:,list,1
1,chromlum,chromium,1
1,and,and,0
1,hexavalent,hexavalent,0
1,chromlum,chromium,1
1,as,as,0
1,hazardous,hazardous,0
1,alr,air,1
1,pollutants.,pollutants.,0
1,CMA'S,CMA's,1
1,comments,comments,0
1,focused,focused,0
1,on,on,0
1,the,the,0
1,technlcal,technical,1
1,adequacy,adequacy,0
1,of,of,0
1,exposure,exposure,0
1,assessments,assessments,0
1,conducted,conducted,0
1,by,by,0
1,EPA,EPA,0
1,and,and,0
1,the,the,0
1,use,use,0
1,of,of,0
1,chromlum,chromium,1
1,1n,in,1
1,coollng,cooling,1
1,towers,towers,0
1,and,and,0
1,the,the,0
1,need,need,0
1,for,for,0
1,more,more,0
1,technlcal,technical,1
1,analyses,analyses,0
1,on,on,0
1,whether,whether,0
1,the,the,0
1,chromlum,chromium,1
1,emlsslons,emissions,1
1,result,result,0
1,1n,in,1
1,amblent,ambient,1
1,problems.,problems.,0
1,1ndustry,industry,1
1,"groups,","groups,",0
1,has,has,0
1,petltloned,petitioned,1
1,EPA,EPA,0
1,to,to,0
1,publlsh,publish,1
1,an,an,0
1,emlsslons,emissions,1
1,tradlng,trading,1
1,pollcy,policy,1
1,challenglng,challenging,1
